elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
54.5,69.22,60.83,8.39,20051,2764,10145,32960
54.6,69.22,60.86,8.36,20059,2756,10145,32960
54.8,69.23,60.87,8.36,20063,2754,10143,32960
54.9,69.30,60.90,8.39,20074,2766,10120,32960
55.0,69.30,60.79,8.51,20037,2805,10118,32960
55.1,69.30,60.78,8.53,20032,2810,10118,32960
55.2,69.30,60.91,8.40,20075,2767,10118,32960
55.3,69.30,60.90,8.40,20073,2769,10118,32960
55.4,69.31,60.88,8.43,20067,2777,10116,32960
55.5,69.31,60.88,8.43,20065,2779,10116,32960
55.6,69.31,60.88,8.43,20067,2777,10116,32960
55.8,69.32,60.84,8.48,20054,2794,10112,32960
55.8,69.32,60.85,8.47,20056,2792,10112,32960
56.0,69.32,60.83,8.50,20048,2800,10112,32960
56.1,69.32,60.82,8.50,20046,2802,10112,32960
56.2,69.32,60.79,8.53,20035,2813,10112,32960
56.3,69.32,60.77,8.55,20031,2817,10112,32960
56.4,69.32,60.78,8.54,20034,2814,10112,32960
56.5,69.32,60.79,8.53,20037,2811,10112,32960
56.6,69.32,60.82,8.50,20045,2803,10112,32960
56.7,69.32,60.82,8.50,20045,2803,10112,32960
56.8,69.32,60.81,8.51,20043,2805,10112,32960
56.9,69.32,60.79,8.53,20036,2812,10112,32960
57.1,69.32,60.79,8.53,20035,2813,10112,32960
57.1,69.32,60.76,8.56,20028,2820,10112,32960
57.3,69.33,60.75,8.58,20022,2829,10109,32960
57.4,69.37,60.75,8.62,20024,2840,10096,32960
57.5,69.37,60.71,8.66,20011,2853,10096,32960
57.6,69.37,60.73,8.64,20015,2849,10096,32960
57.7,69.37,60.71,8.66,20009,2855,10096,32960
57.9,69.37,60.67,8.70,19998,2866,10096,32960
58.0,69.37,60.67,8.70,19996,2868,10096,32960
58.1,69.37,60.67,8.70,19998,2866,10096,32960
58.2,69.37,60.66,8.71,19994,2870,10096,32960
58.3,69.37,60.65,8.72,19991,2873,10096,32960
58.4,69.37,60.68,8.69,19999,2865,10096,32960
58.5,69.37,60.69,8.68,20003,2862,10095,32960
58.6,69.37,60.68,8.69,20001,2864,10095,32960
58.7,69.37,60.68,8.70,19999,2866,10095,32960
58.9,69.37,60.68,8.70,19999,2866,10095,32960
59.0,69.38,60.69,8.69,20003,2864,10093,32960
59.1,68.93,60.17,8.76,20025,2914,10341,33280
59.2,68.93,60.18,8.75,20028,2911,10341,33280
59.3,68.93,60.20,8.73,20034,2905,10341,33280
59.4,68.93,60.19,8.74,20031,2908,10341,33280
59.6,68.93,60.25,8.68,20051,2888,10341,33280
59.7,68.93,60.26,8.66,20056,2883,10341,33280
59.8,68.93,60.30,8.63,20067,2872,10341,33280
59.9,68.93,60.14,8.79,20014,2925,10341,33280
60.0,68.93,60.10,8.83,20002,2937,10341,33280
60.1,68.93,60.09,8.84,19998,2941,10341,33280
60.2,68.94,60.07,8.86,19992,2950,10338,33280
60.3,68.94,60.10,8.83,20002,2940,10338,33280
60.4,68.94,60.11,8.83,20005,2937,10338,33280
60.5,68.94,60.14,8.80,20015,2927,10338,33280
60.6,68.94,60.16,8.78,20021,2921,10338,33280
60.8,68.94,60.18,8.75,20029,2913,10338,33280
60.9,68.94,60.19,8.75,20031,2911,10338,33280
61.0,68.94,60.12,8.82,20008,2934,10338,33280
61.1,68.94,60.21,8.72,20039,2903,10338,33280
61.2,68.94,60.29,8.64,20066,2876,10338,33280
61.3,68.94,60.30,8.64,20067,2875,10338,33280
61.4,68.94,60.30,8.64,20068,2874,10338,33280
61.5,68.94,60.29,8.64,20066,2876,10338,33280
61.6,68.94,60.30,8.63,20069,2873,10338,33280
61.7,68.94,60.29,8.64,20066,2876,10338,33280
61.8,68.94,60.29,8.64,20065,2877,10338,33280
61.9,68.94,60.30,8.63,20069,2873,10338,33280
62.0,68.94,60.30,8.63,20069,2873,10338,33280
62.1,68.94,60.31,8.63,20070,2872,10338,33280
62.3,68.94,60.31,8.63,20070,2872,10338,33280
62.4,69.10,60.33,8.77,20078,2917,10285,33280
62.5,69.10,60.31,8.78,20072,2923,10285,33280
62.6,69.10,60.31,8.78,20072,2923,10285,33280
62.7,69.17,60.31,8.86,20071,2949,10260,33280
62.8,69.17,60.30,8.87,20067,2953,10260,33280
62.9,69.17,60.23,8.95,20043,2977,10260,33280
63.1,69.17,60.24,8.93,20049,2971,10260,33280
63.1,68.63,59.54,9.08,20063,3061,10572,33696
63.2,68.76,59.62,9.14,20091,3080,10525,33696
63.4,67.82,58.50,9.31,20200,3216,11112,34528
63.5,67.86,58.45,9.41,20183,3249,11096,34528
63.6,67.86,58.38,9.48,20159,3273,11096,34528
63.7,67.86,58.41,9.45,20169,3263,11096,34528
63.8,67.86,58.44,9.42,20179,3253,11096,34528
63.9,67.86,58.45,9.41,20183,3249,11096,34528
64.0,67.32,57.92,9.40,20190,3277,11393,34860
64.1,67.34,57.90,9.43,20185,3288,11387,34860
64.2,67.34,57.73,9.60,20126,3347,11387,34860
64.4,67.34,57.74,9.59,20129,3344,11387,34860
64.5,67.34,57.85,9.49,20165,3308,11387,34860
64.6,67.34,57.82,9.52,20156,3317,11387,34860
64.7,67.34,57.81,9.53,20151,3322,11387,34860
64.8,67.34,57.79,9.54,20146,3327,11387,34860
64.9,67.34,57.79,9.55,20145,3328,11387,34860
65.0,67.34,57.79,9.54,20146,3327,11387,34860
65.2,67.34,57.78,9.55,20143,3330,11387,34860
65.3,67.34,57.78,9.56,20142,3331,11387,34860
65.4,67.34,57.80,9.53,20150,3323,11387,34860
65.5,67.34,57.79,9.54,20147,3326,11387,34860
65.6,67.34,57.80,9.53,20150,3323,11387,34860
65.7,67.34,57.81,9.52,20153,3320,11387,34860
65.8,67.34,57.81,9.52,20154,3319,11387,34860
66.0,67.34,57.81,9.53,20152,3321,11387,34860
66.1,67.34,57.80,9.53,20150,3323,11387,34860
66.2,67.34,57.81,9.53,20151,3322,11387,34860
66.3,67.34,57.79,9.54,20147,3326,11387,34860
66.4,67.34,57.81,9.53,20151,3322,11387,34860
66.5,67.34,57.81,9.53,20151,3322,11387,34860
66.6,67.34,57.81,9.52,20153,3320,11387,34860
66.7,67.34,57.83,9.51,20158,3315,11387,34860
66.8,67.34,57.66,9.68,20099,3374,11387,34860
67.0,67.34,57.64,9.69,20095,3378,11387,34860
67.1,67.34,57.64,9.69,20095,3378,11387,34860
67.2,67.34,57.66,9.67,20101,3372,11387,34860
67.3,67.34,57.64,9.70,20092,3381,11387,34860
67.4,67.34,57.71,9.63,20116,3357,11387,34860
67.5,67.34,57.73,9.60,20126,3347,11387,34860
67.6,67.34,57.72,9.62,20120,3353,11387,34860
67.7,67.34,57.71,9.63,20117,3356,11387,34860
67.8,67.34,57.75,9.59,20131,3342,11387,34860
67.9,67.34,57.76,9.58,20134,3339,11387,34860
68.0,67.34,57.76,9.58,20135,3338,11387,34860
68.1,67.34,57.76,9.57,20136,3337,11387,34860
68.3,67.34,57.77,9.56,20140,3333,11387,34860
68.4,67.34,57.77,9.56,20140,3333,11387,34860
68.5,67.34,57.77,9.56,20140,3333,11387,34860
68.6,67.34,57.79,9.55,20145,3328,11387,34860
68.7,67.34,57.79,9.54,20146,3327,11387,34860
68.8,67.34,57.79,9.54,20146,3327,11387,34860
68.9,67.34,57.79,9.54,20146,3327,11387,34860
69.0,67.34,57.79,9.54,20146,3327,11387,34860
69.2,67.34,57.79,9.55,20144,3329,11387,34860
69.3,67.34,57.79,9.54,20146,3327,11387,34860
69.4,67.34,57.76,9.58,20134,3339,11387,34860
69.5,67.34,57.77,9.57,20137,3336,11387,34860
69.6,67.34,57.76,9.58,20135,3338,11387,34860
69.7,67.34,57.77,9.56,20139,3334,11387,34860
69.9,67.34,57.79,9.54,20147,3326,11387,34860
70.0,67.34,57.80,9.53,20150,3323,11387,34860
70.1,67.34,57.79,9.55,20144,3329,11387,34860
70.2,67.34,57.77,9.56,20139,3334,11387,34860
70.3,67.34,57.77,9.57,20138,3335,11387,34860
70.5,67.34,57.77,9.57,20137,3336,11387,34860
70.5,67.34,57.79,9.54,20146,3327,11387,34860
70.7,67.34,57.81,9.53,20152,3321,11387,34860
70.8,67.34,57.81,9.52,20154,3319,11387,34860
70.9,67.34,57.83,9.50,20161,3312,11387,34860
71.0,67.34,57.81,9.52,20154,3319,11387,34860
71.1,67.34,57.75,9.59,20130,3343,11387,34860
71.2,67.34,57.73,9.60,20125,3348,11387,34860
71.3,67.34,57.73,9.60,20126,3347,11387,34860
71.4,67.34,57.75,9.59,20131,3342,11387,34860
71.6,67.34,57.76,9.58,20134,3339,11387,34860
71.6,67.34,57.76,9.58,20134,3339,11387,34860
71.8,67.34,57.76,9.57,20136,3337,11387,34860
71.9,67.34,57.76,9.58,20135,3338,11387,34860
72.0,67.34,57.79,9.54,20146,3327,11387,34860
72.1,67.34,57.78,9.56,20141,3332,11387,34860
72.2,67.34,57.76,9.58,20135,3338,11387,34860
72.3,67.34,57.76,9.58,20134,3339,11387,34860
72.4,67.34,57.77,9.57,20137,3336,11387,34860
72.6,67.34,57.77,9.56,20140,3333,11387,34860
72.7,67.34,57.78,9.56,20141,3332,11387,34860
72.8,67.34,57.77,9.56,20139,3334,11387,34860
73.0,67.34,57.75,9.58,20133,3340,11387,34860
73.0,67.34,57.75,9.58,20132,3341,11387,34860
73.2,67.34,57.74,9.60,20127,3346,11387,34860
73.3,67.34,57.73,9.61,20123,3350,11387,34860
73.4,67.34,57.72,9.62,20120,3353,11387,34860
73.5,67.34,57.70,9.63,20115,3358,11387,34860
73.7,67.34,57.70,9.63,20115,3358,11387,34860
73.8,67.34,57.72,9.62,20121,3352,11387,34860
73.9,67.34,57.71,9.62,20118,3355,11387,34860
74.0,67.34,57.70,9.64,20114,3359,11387,34860
74.1,67.34,57.70,9.64,20113,3360,11387,34860
74.3,67.34,57.71,9.63,20117,3356,11387,34860
74.4,67.34,57.71,9.63,20116,3357,11387,34860
74.4,67.34,57.71,9.63,20116,3357,11387,34860
74.5,67.34,57.71,9.62,20118,3355,11387,34860
74.7,67.34,57.71,9.63,20117,3356,11387,34860
74.8,67.34,57.72,9.62,20120,3353,11387,34860
74.9,67.34,57.73,9.60,20125,3348,11387,34860
75.0,67.34,57.74,9.60,20128,3345,11387,34860
75.1,67.34,57.74,9.60,20128,3345,11387,34860
75.2,67.34,57.74,9.60,20128,3345,11387,34860
75.3,67.34,57.73,9.60,20126,3347,11387,34860
75.4,67.34,57.73,9.60,20125,3348,11387,34860
75.6,67.34,57.73,9.60,20125,3348,11387,34860
75.7,67.34,57.75,9.58,20132,3341,11387,34860
75.8,67.34,57.77,9.57,20137,3336,11387,34860
75.9,67.34,57.76,9.58,20135,3338,11387,34860
76.0,67.34,57.77,9.57,20138,3335,11387,34860
76.1,67.34,57.75,9.58,20132,3341,11387,34860
76.2,67.34,57.76,9.57,20136,3337,11387,34860
76.3,67.34,57.77,9.57,20138,3335,11387,34860
76.4,67.34,57.75,9.58,20133,3340,11387,34860
76.6,67.34,57.78,9.56,20141,3332,11387,34860
76.7,67.34,57.78,9.56,20142,3331,11387,34860
76.8,67.34,57.80,9.54,20149,3324,11387,34860
76.9,67.34,57.81,9.53,20152,3321,11387,34860
77.0,67.34,57.76,9.57,20136,3337,11387,34860
77.1,67.34,57.69,9.65,20110,3363,11387,34860
77.2,67.34,57.75,9.59,20130,3343,11387,34860
77.4,67.34,57.80,9.54,20149,3324,11387,34860
77.4,67.34,57.81,9.52,20154,3319,11387,34860
77.6,67.34,57.84,9.50,20162,3311,11387,34860
77.7,67.34,57.84,9.50,20162,3311,11387,34860
77.8,67.34,57.86,9.48,20170,3303,11387,34860
77.9,67.34,57.86,9.48,20170,3303,11387,34860
78.0,67.34,57.85,9.48,20168,3305,11387,34860
78.1,67.34,57.85,9.48,20168,3305,11387,34860
78.2,67.34,57.86,9.48,20170,3303,11387,34860
78.4,67.34,57.81,9.52,20154,3319,11387,34860
78.5,67.34,57.75,9.58,20133,3340,11387,34860
78.6,67.34,57.75,9.58,20133,3340,11387,34860
78.7,67.34,57.77,9.56,20139,3334,11387,34860
78.8,67.34,57.76,9.57,20136,3337,11387,34860
78.9,67.34,57.76,9.58,20135,3338,11387,34860
79.0,67.34,57.76,9.58,20135,3338,11387,34860
79.1,67.34,57.78,9.56,20141,3332,11387,34860
79.2,67.34,57.79,9.54,20146,3327,11387,34860
79.4,67.34,57.81,9.53,20151,3322,11387,34860
79.5,67.34,57.81,9.53,20151,3322,11387,34860
79.6,67.34,57.80,9.54,20148,3325,11387,34860
79.7,67.34,57.82,9.52,20155,3318,11387,34860
79.8,67.34,57.83,9.51,20159,3314,11387,34860
79.9,67.34,57.85,9.49,20166,3307,11387,34860
80.0,67.34,57.85,9.48,20167,3306,11387,34860
80.1,67.34,57.85,9.48,20167,3306,11387,34860
80.2,67.34,57.85,9.49,20165,3308,11387,34860
80.3,67.34,57.85,9.49,20165,3308,11387,34860
80.4,67.34,57.83,9.51,20158,3315,11387,34860
80.6,67.34,57.85,9.49,20166,3307,11387,34860
80.7,67.34,57.85,9.48,20167,3306,11387,34860
80.8,67.34,57.84,9.49,20164,3309,11387,34860
80.9,67.34,57.88,9.45,20177,3296,11387,34860
81.1,67.34,57.88,9.45,20177,3296,11387,34860
81.2,67.34,57.83,9.50,20160,3313,11387,34860
81.3,67.34,57.82,9.51,20157,3316,11387,34860
81.4,67.34,57.84,9.49,20164,3309,11387,34860
81.5,67.34,57.85,9.49,20165,3308,11387,34860
81.7,67.34,57.87,9.47,20173,3300,11387,34860
81.8,67.34,57.86,9.47,20171,3302,11387,34860
81.9,67.34,57.89,9.45,20179,3294,11387,34860
82.0,67.34,57.91,9.43,20187,3286,11387,34860
82.1,67.34,57.91,9.43,20186,3287,11387,34860
82.2,67.34,57.92,9.41,20192,3281,11387,34860
82.3,67.34,57.93,9.40,20195,3278,11387,34860
82.4,67.34,57.94,9.40,20197,3276,11387,34860
82.5,67.34,57.95,9.38,20202,3271,11387,34860
82.6,67.34,57.95,9.38,20203,3270,11387,34860
82.7,67.34,57.95,9.39,20201,3272,11387,34860
82.8,67.34,57.95,9.39,20201,3272,11387,34860
82.9,67.34,57.92,9.42,20190,3283,11387,34860
83.0,67.34,57.77,9.57,20138,3335,11387,34860
83.1,67.34,57.73,9.60,20125,3348,11387,34860
83.2,67.34,57.72,9.61,20122,3351,11387,34860
83.3,67.34,57.74,9.59,20129,3344,11387,34860
83.4,67.34,57.72,9.61,20122,3351,11387,34860
83.6,67.34,57.71,9.62,20118,3355,11387,34860
83.7,67.34,57.73,9.61,20123,3350,11387,34860
83.8,67.34,57.73,9.60,20126,3347,11387,34860
83.9,67.34,57.73,9.60,20125,3348,11387,34860
84.0,67.34,57.73,9.61,20124,3349,11387,34860
84.1,67.37,57.74,9.62,20129,3355,11376,34860
84.2,67.37,57.75,9.62,20131,3353,11376,34860
84.3,67.37,57.75,9.62,20131,3353,11376,34860
84.4,67.37,57.75,9.62,20130,3354,11376,34860
84.5,67.38,57.75,9.63,20131,3357,11372,34860
84.7,67.44,57.81,9.63,20153,3356,11351,34860
84.8,67.44,57.81,9.63,20152,3357,11351,34860
84.9,67.44,57.81,9.63,20152,3357,11351,34860
85.0,67.44,57.80,9.64,20150,3360,11350,34860
85.1,67.60,57.95,9.65,20201,3364,11295,34860
85.3,67.60,57.95,9.65,20200,3365,11295,34860
85.4,67.60,57.94,9.66,20199,3366,11295,34860
85.5,67.60,57.96,9.64,20204,3361,11295,34860
85.6,67.70,58.04,9.65,20234,3365,11261,34860
85.7,67.84,58.17,9.66,20279,3369,11212,34860
85.8,67.90,58.20,9.70,20287,3383,11190,34860
85.9,67.90,58.18,9.72,20280,3390,11190,34860
86.0,67.91,58.20,9.70,20290,3382,11188,34860
86.1,67.95,58.24,9.70,20304,3383,11173,34860
86.2,68.21,58.49,9.72,20391,3387,11082,34860
86.3,68.35,58.66,9.70,20448,3380,11032,34860
86.4,68.35,58.66,9.69,20449,3379,11032,34860
86.6,68.35,58.66,9.69,20449,3379,11032,34860
86.7,68.35,58.66,9.70,20448,3380,11032,34860
86.8,68.35,58.66,9.70,20448,3380,11032,34860
86.9,68.35,58.66,9.70,20448,3380,11032,34860
87.0,68.35,58.64,9.71,20443,3385,11032,34860
87.1,68.38,58.67,9.71,20453,3384,11023,34860
87.2,68.40,58.71,9.70,20465,3380,11015,34860
87.3,68.53,58.82,9.71,20506,3384,10970,34860
87.4,68.53,58.82,9.72,20503,3388,10969,34860
87.5,68.54,58.82,9.72,20505,3388,10967,34860
87.6,68.54,58.81,9.73,20500,3393,10967,34860
87.7,68.56,58.83,9.73,20508,3392,10960,34860
87.9,68.56,58.83,9.73,20509,3391,10960,34860
87.9,68.56,58.83,9.73,20507,3393,10960,34860
88.1,68.58,58.84,9.74,20513,3394,10953,34860
88.2,68.60,58.86,9.74,20519,3395,10946,34860
88.3,68.60,58.86,9.74,20520,3394,10946,34860
88.4,68.60,58.87,9.73,20521,3393,10946,34860
88.5,68.60,58.86,9.74,20520,3395,10945,34860
88.6,68.64,58.89,9.75,20530,3398,10932,34860
88.8,68.67,58.91,9.76,20537,3402,10921,34860
88.9,68.67,58.92,9.75,20539,3400,10921,34860
89.0,68.67,58.91,9.76,20537,3402,10921,34860
89.1,68.69,58.92,9.77,20539,3406,10915,34860
89.2,68.72,58.96,9.77,20552,3405,10903,34860
89.3,68.77,59.01,9.76,20570,3404,10886,34860
89.4,68.77,59.01,9.76,20570,3404,10886,34860
89.5,68.82,59.04,9.77,20583,3407,10870,34860
89.6,69.07,59.29,9.78,20667,3410,10783,34860
89.8,69.08,59.29,9.79,20669,3412,10779,34860
89.9,69.47,59.68,9.78,20805,3411,10644,34860
90.0,69.95,60.13,9.82,20963,3422,10475,34860
90.1,70.60,60.76,9.83,21182,3428,10250,34860
90.2,71.12,61.26,9.85,21356,3435,10069,34860
90.3,72.02,62.09,9.93,21643,3462,9755,34860
90.4,72.51,62.52,9.98,21796,3480,9584,34860
90.5,73.92,63.90,10.03,22274,3496,9090,34860
90.7,74.62,64.52,10.10,22493,3521,8846,34860
90.7,74.84,64.74,10.10,22567,3521,8772,34860
90.8,75.81,65.72,10.09,22911,3516,8433,34860
91.0,76.23,66.13,10.11,23052,3523,8285,34860
91.1,76.23,66.14,10.09,23057,3518,8285,34860
91.2,76.24,66.15,10.09,23060,3516,8284,34860
91.3,76.44,66.33,10.11,23124,3523,8213,34860
91.4,76.45,66.34,10.11,23126,3524,8210,34860
91.5,76.51,66.40,10.11,23147,3525,8188,34860
91.7,76.77,66.49,10.28,23177,3584,8099,34860
91.8,77.09,66.78,10.31,23280,3595,7985,34860
91.9,77.55,67.23,10.32,23438,3596,7826,34860
92.0,78.66,68.33,10.32,23821,3599,7440,34860
92.1,79.20,68.78,10.42,23977,3631,7252,34860
92.3,80.32,69.86,10.46,24353,3646,6861,34860
92.4,81.14,70.66,10.48,24633,3652,6575,34860
92.5,81.45,70.94,10.50,24731,3661,6468,34860
92.6,82.08,71.49,10.59,24922,3692,6246,34860
92.7,82.69,72.05,10.64,25117,3710,6033,34860
92.9,85.31,74.58,10.73,25998,3740,5122,34860
93.0,87.36,76.54,10.82,26681,3773,4406,34860
93.1,88.47,77.59,10.87,27048,3791,4021,34860
93.2,88.62,77.72,10.90,27093,3799,3968,34860
93.4,88.84,77.89,10.96,27152,3819,3889,34860
93.5,89.86,78.88,10.98,27499,3826,3535,34860
93.6,90.34,79.33,11.01,27653,3839,3368,34860
93.8,90.93,79.92,11.01,27861,3837,3162,34860
93.9,90.99,80.00,11.00,27887,3833,3140,34860
94.0,91.02,80.05,10.97,27905,3824,3131,34860
94.2,91.02,80.06,10.96,27909,3820,3131,34860
94.3,91.02,80.10,10.92,27924,3806,3130,34860
94.5,91.05,80.09,10.96,27920,3819,3121,34860
94.6,91.05,80.09,10.95,27921,3818,3121,34860
94.8,91.05,80.09,10.96,27920,3819,3121,34860
94.9,91.05,80.11,10.94,27925,3815,3120,34860
95.0,91.06,80.11,10.95,27925,3817,3118,34860
95.2,91.06,80.11,10.95,27926,3816,3118,34860
95.3,91.10,80.06,11.04,27908,3848,3104,34860
95.5,91.22,80.07,11.16,27911,3889,3060,34860
95.6,91.22,80.05,11.17,27905,3895,3060,34860
95.7,91.23,80.10,11.12,27924,3878,3058,34860
