elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
76.8,70.81,62.60,8.22,20503,2691,9560,32754
77.1,70.81,62.61,8.20,20507,2687,9560,32754
77.3,70.81,62.54,8.27,20484,2710,9560,32754
77.5,70.83,62.61,8.22,20507,2693,9554,32754
77.7,70.83,62.62,8.21,20512,2688,9554,32754
77.9,70.83,62.62,8.22,20509,2692,9553,32754
78.2,70.83,62.58,8.25,20499,2702,9553,32754
78.3,70.83,62.55,8.28,20488,2713,9553,32754
78.6,70.83,62.56,8.28,20490,2711,9553,32754
78.8,70.83,62.56,8.27,20491,2710,9553,32754
79.0,70.83,62.56,8.27,20491,2710,9553,32754
79.2,70.83,62.59,8.24,20502,2699,9553,32754
79.5,70.83,62.61,8.23,20506,2695,9553,32754
79.7,70.83,62.62,8.22,20510,2691,9553,32754
79.9,70.83,62.55,8.28,20488,2713,9553,32754
80.2,70.83,62.55,8.28,20489,2712,9553,32754
80.4,70.83,62.59,8.24,20501,2700,9553,32754
80.6,70.84,62.60,8.24,20503,2699,9552,32754
80.8,70.84,62.60,8.24,20503,2699,9552,32754
81.0,70.84,62.60,8.24,20503,2699,9552,32754
81.2,70.84,62.60,8.24,20503,2699,9552,32754
81.4,70.84,62.54,8.30,20483,2719,9552,32754
81.7,70.84,62.52,8.32,20478,2724,9552,32754
81.9,70.84,62.48,8.36,20464,2738,9552,32754
82.1,70.84,62.46,8.38,20458,2744,9552,32754
82.3,70.84,62.42,8.42,20445,2757,9552,32754
82.5,70.84,62.43,8.41,20447,2755,9552,32754
82.7,70.84,62.44,8.40,20450,2752,9552,32754
82.9,70.84,62.42,8.42,20444,2758,9552,32754
83.1,70.84,62.40,8.44,20437,2765,9552,32754
83.3,70.84,62.38,8.46,20432,2770,9552,32754
83.5,70.84,62.36,8.48,20426,2776,9552,32754
83.7,70.84,62.33,8.50,20417,2785,9552,32754
83.9,70.84,62.34,8.49,20420,2782,9552,32754
84.2,70.84,62.37,8.47,20428,2774,9552,32754
84.4,70.84,62.38,8.46,20431,2771,9552,32754
84.6,70.84,62.36,8.48,20426,2776,9552,32754
84.8,70.84,62.37,8.47,20428,2774,9552,32754
85.0,70.84,62.37,8.47,20429,2773,9552,32754
85.2,70.84,62.39,8.45,20434,2768,9552,32754
85.4,70.84,62.38,8.45,20433,2769,9552,32754
85.6,70.84,62.38,8.46,20431,2771,9552,32754
85.8,70.84,62.36,8.48,20426,2776,9552,32754
86.0,70.84,62.38,8.46,20432,2770,9552,32754
86.2,70.84,62.37,8.46,20430,2772,9552,32754
86.4,70.84,62.37,8.47,20428,2774,9552,32754
86.6,70.84,62.38,8.46,20431,2771,9552,32754
86.8,70.84,62.38,8.46,20432,2770,9552,32754
87.0,70.84,62.37,8.46,20430,2772,9552,32754
87.2,70.84,62.36,8.48,20424,2778,9552,32754
87.4,70.84,62.36,8.48,20424,2778,9552,32754
87.6,70.84,62.35,8.49,20422,2780,9552,32754
87.8,70.84,62.34,8.50,20419,2783,9552,32754
88.0,70.84,62.34,8.50,20419,2783,9552,32754
88.2,70.84,62.35,8.49,20422,2780,9552,32754
88.4,70.84,62.33,8.51,20415,2787,9552,32754
88.6,70.84,62.33,8.51,20414,2788,9552,32754
88.8,70.84,62.32,8.51,20413,2789,9552,32754
89.0,70.84,62.32,8.51,20413,2789,9552,32754
89.2,70.84,62.32,8.52,20412,2790,9552,32754
89.4,70.84,62.33,8.51,20414,2788,9552,32754
89.6,70.84,62.33,8.51,20415,2787,9552,32754
89.8,70.84,62.32,8.51,20413,2789,9552,32754
90.0,70.84,62.31,8.53,20409,2793,9552,32754
90.2,70.84,62.31,8.53,20408,2794,9552,32754
90.4,70.84,62.30,8.53,20407,2795,9552,32754
90.6,70.84,62.30,8.54,20406,2796,9552,32754
90.8,70.84,62.22,8.62,20380,2822,9552,32754
91.0,70.84,62.19,8.65,20369,2833,9552,32754
91.2,70.84,62.26,8.58,20392,2810,9552,32754
91.4,70.84,62.27,8.57,20395,2807,9552,32754
91.6,70.84,62.27,8.57,20395,2807,9552,32754
91.8,70.84,62.30,8.54,20406,2796,9552,32754
92.0,70.84,62.29,8.54,20404,2798,9552,32754
92.1,70.84,62.30,8.53,20407,2795,9552,32754
92.3,70.84,62.31,8.53,20408,2794,9552,32754
92.5,70.84,62.30,8.54,20405,2797,9552,32754
92.7,70.84,62.29,8.55,20403,2799,9552,32754
92.9,70.84,62.29,8.55,20401,2801,9552,32754
93.1,70.84,62.28,8.56,20399,2803,9552,32754
93.3,70.84,62.28,8.56,20398,2804,9552,32754
93.5,70.84,62.28,8.56,20398,2804,9552,32754
93.7,70.84,62.28,8.56,20398,2804,9552,32754
93.8,70.84,62.28,8.56,20399,2803,9552,32754
94.1,70.84,62.28,8.55,20400,2802,9552,32754
94.2,70.84,62.28,8.56,20398,2804,9552,32754
94.4,70.84,62.27,8.56,20397,2805,9552,32754
94.6,70.84,62.27,8.57,20396,2806,9552,32754
94.8,70.84,62.27,8.57,20396,2806,9552,32754
95.0,70.84,62.27,8.57,20396,2806,9552,32754
95.1,70.84,62.27,8.57,20396,2806,9552,32754
95.3,70.84,62.27,8.57,20396,2806,9552,32754
95.5,70.84,62.28,8.56,20398,2804,9552,32754
95.7,70.84,62.28,8.56,20398,2804,9552,32754
95.9,70.84,62.27,8.56,20397,2805,9552,32754
96.2,70.84,62.28,8.56,20398,2804,9552,32754
96.4,70.84,62.28,8.56,20398,2804,9552,32754
96.5,70.84,62.27,8.56,20397,2805,9552,32754
96.7,70.84,62.27,8.57,20395,2807,9552,32754
97.0,70.84,62.27,8.57,20395,2807,9552,32754
97.2,70.84,62.27,8.57,20396,2806,9552,32754
97.4,70.84,62.28,8.56,20398,2804,9552,32754
97.6,70.84,62.28,8.56,20399,2803,9552,32754
97.7,70.84,62.27,8.57,20396,2806,9552,32754
98.0,70.84,62.27,8.57,20395,2807,9552,32754
98.2,70.84,62.27,8.57,20396,2806,9552,32754
98.4,70.84,62.27,8.56,20397,2805,9552,32754
98.6,70.84,62.28,8.56,20398,2804,9552,32754
98.8,70.84,62.27,8.57,20395,2807,9552,32754
99.0,70.84,62.26,8.57,20394,2808,9552,32754
99.2,70.84,62.26,8.57,20394,2808,9552,32754
99.4,70.84,62.27,8.57,20395,2807,9552,32754
99.6,70.84,62.26,8.57,20394,2808,9552,32754
99.8,70.84,62.26,8.58,20393,2809,9552,32754
100.0,70.84,62.26,8.58,20393,2809,9552,32754
100.2,70.84,62.26,8.57,20394,2808,9552,32754
100.4,70.84,62.26,8.57,20394,2808,9552,32754
100.6,70.84,62.26,8.57,20394,2808,9552,32754
100.8,70.84,62.22,8.62,20378,2824,9552,32754
101.0,70.84,62.20,8.63,20374,2828,9552,32754
101.2,70.84,62.22,8.62,20379,2823,9552,32754
101.4,70.84,62.23,8.60,20384,2818,9552,32754
101.6,70.84,62.26,8.57,20394,2808,9552,32754
101.8,70.84,62.26,8.58,20392,2810,9552,32754
102.0,70.84,62.26,8.58,20392,2810,9552,32754
102.2,70.84,62.27,8.57,20396,2806,9552,32754
102.4,70.85,62.26,8.59,20392,2813,9549,32754
102.6,70.85,62.25,8.59,20391,2814,9549,32754
102.8,70.85,62.26,8.58,20394,2811,9549,32754
103.0,70.85,62.26,8.59,20393,2812,9549,32754
103.2,70.85,62.26,8.59,20394,2813,9547,32754
103.3,70.85,62.25,8.60,20391,2816,9547,32754
103.5,70.85,62.27,8.59,20395,2812,9547,32754
103.7,70.85,62.27,8.58,20396,2811,9547,32754
103.9,70.85,62.28,8.58,20398,2809,9547,32754
104.2,70.85,62.27,8.58,20397,2810,9547,32754
104.3,70.85,62.29,8.56,20404,2803,9547,32754
104.5,70.85,62.29,8.57,20401,2806,9547,32754
104.7,70.85,62.29,8.57,20401,2806,9547,32754
104.9,70.85,62.30,8.55,20406,2801,9547,32754
105.1,70.85,62.31,8.55,20408,2799,9547,32754
105.3,70.86,62.31,8.55,20408,2802,9544,32754
105.5,70.86,62.31,8.55,20409,2801,9544,32754
105.7,70.86,62.30,8.56,20406,2804,9544,32754
105.9,70.86,62.31,8.55,20409,2801,9544,32754
106.1,70.86,62.33,8.53,20415,2795,9544,32754
106.4,70.86,62.35,8.51,20423,2787,9544,32754
106.6,70.86,62.36,8.50,20425,2785,9544,32754
106.8,70.86,62.35,8.51,20421,2789,9544,32754
107.0,70.86,62.32,8.55,20411,2799,9544,32754
107.2,70.86,62.30,8.56,20407,2803,9544,32754
107.4,70.86,62.29,8.58,20401,2809,9544,32754
107.6,70.86,62.29,8.57,20402,2808,9544,32754
107.8,70.86,62.29,8.57,20404,2806,9544,32754
108.0,70.86,62.29,8.57,20404,2806,9544,32754
108.1,70.86,62.30,8.56,20407,2803,9544,32754
108.4,70.86,62.31,8.55,20408,2802,9544,32754
108.6,70.86,62.29,8.57,20403,2807,9544,32754
108.8,70.86,62.29,8.57,20403,2807,9544,32754
109.0,70.86,62.29,8.58,20401,2809,9544,32754
109.2,70.86,62.28,8.58,20400,2810,9544,32754
109.4,70.86,62.28,8.58,20400,2810,9544,32754
109.6,70.86,62.29,8.58,20401,2809,9544,32754
109.8,70.86,62.29,8.57,20403,2807,9544,32754
110.0,70.86,62.29,8.57,20403,2807,9544,32754
110.2,70.86,62.28,8.58,20400,2810,9544,32754
110.4,70.86,62.28,8.58,20399,2811,9544,32754
110.6,70.86,62.29,8.57,20402,2808,9544,32754
110.8,70.86,62.29,8.57,20402,2808,9544,32754
111.1,70.86,62.30,8.56,20405,2805,9544,32754
111.2,70.86,62.30,8.56,20406,2804,9544,32754
111.4,70.86,62.30,8.56,20405,2805,9544,32754
111.6,70.86,62.31,8.55,20408,2802,9544,32754
111.8,70.86,62.29,8.57,20404,2806,9544,32754
112.0,70.86,62.29,8.57,20403,2807,9544,32754
112.2,70.86,62.30,8.56,20406,2804,9544,32754
112.4,70.86,62.29,8.57,20404,2806,9544,32754
112.6,70.86,62.29,8.58,20401,2809,9544,32754
112.8,70.86,62.28,8.58,20400,2810,9544,32754
113.0,70.86,62.28,8.59,20399,2812,9543,32754
113.2,70.86,62.28,8.58,20400,2811,9543,32754
113.4,70.86,62.28,8.59,20398,2813,9543,32754
113.6,70.86,62.28,8.59,20399,2812,9543,32754
113.8,70.86,62.29,8.57,20403,2808,9543,32754
114.0,70.86,62.30,8.57,20405,2806,9543,32754
114.2,70.86,62.29,8.57,20404,2807,9543,32754
114.4,70.88,62.30,8.58,20405,2810,9539,32754
114.6,70.88,62.30,8.57,20407,2808,9539,32754
114.8,70.88,62.29,8.58,20404,2811,9539,32754
115.0,70.88,62.31,8.57,20409,2806,9539,32754
115.2,70.88,62.32,8.56,20411,2804,9539,32754
115.4,70.88,62.31,8.57,20409,2806,9539,32754
115.6,70.88,62.30,8.58,20406,2809,9539,32754
115.9,70.88,62.30,8.57,20407,2808,9539,32754
116.1,70.88,62.30,8.58,20406,2809,9539,32754
116.3,70.88,62.29,8.58,20404,2811,9539,32754
116.5,70.88,62.29,8.59,20401,2814,9539,32754
116.7,70.88,62.29,8.59,20403,2812,9539,32754
116.9,70.88,62.29,8.59,20401,2814,9539,32754
117.1,70.88,62.29,8.59,20401,2814,9539,32754
117.3,70.89,62.31,8.58,20409,2809,9536,32754
117.5,70.95,62.37,8.57,20430,2808,9516,32754
117.7,70.96,62.38,8.57,20433,2808,9513,32754
117.9,70.96,62.38,8.57,20433,2808,9513,32754
118.1,70.96,62.37,8.58,20430,2811,9513,32754
118.3,70.96,62.37,8.58,20430,2811,9513,32754
118.5,70.96,62.38,8.57,20433,2808,9513,32754
118.7,70.96,62.38,8.57,20433,2808,9513,32754
118.9,70.96,62.37,8.58,20430,2811,9513,32754
119.1,70.96,62.38,8.58,20432,2809,9513,32754
119.3,70.98,62.40,8.57,20440,2808,9506,32754
119.5,71.09,62.46,8.63,20459,2826,9469,32754
119.7,71.09,62.46,8.63,20459,2826,9469,32754
119.9,71.09,62.45,8.64,20454,2831,9469,32754
120.2,71.09,62.46,8.63,20457,2828,9469,32754
120.4,71.09,62.47,8.62,20463,2822,9469,32754
120.6,71.09,62.48,8.61,20466,2819,9469,32754
120.8,71.09,62.47,8.62,20461,2824,9469,32754
121.0,71.09,62.41,8.68,20442,2843,9469,32754
121.2,71.09,62.44,8.66,20450,2835,9469,32754
121.4,71.09,62.40,8.69,20440,2845,9469,32754
121.6,71.09,62.41,8.68,20441,2844,9469,32754
121.8,71.09,62.46,8.63,20458,2827,9469,32754
122.0,71.09,62.48,8.61,20464,2821,9469,32754
122.2,71.09,62.48,8.61,20465,2820,9469,32754
122.4,71.09,62.52,8.57,20477,2808,9469,32754
122.6,71.09,62.54,8.55,20485,2800,9469,32754
122.8,71.09,62.52,8.57,20477,2808,9469,32754
123.0,71.09,62.53,8.56,20480,2805,9469,32754
123.2,71.09,62.54,8.55,20485,2800,9469,32754
123.4,71.09,62.55,8.55,20486,2799,9469,32754
123.6,71.09,62.53,8.56,20482,2803,9469,32754
123.8,71.09,62.55,8.54,20489,2796,9469,32754
124.1,71.09,62.56,8.53,20491,2794,9469,32754
124.3,71.09,62.57,8.52,20493,2792,9469,32754
124.5,71.09,62.57,8.52,20494,2791,9469,32754
124.7,71.09,62.56,8.53,20491,2794,9469,32754
124.9,71.09,62.56,8.53,20490,2795,9469,32754
125.1,71.09,62.55,8.54,20488,2797,9469,32754
125.3,71.09,62.56,8.53,20490,2795,9469,32754
125.5,71.09,62.56,8.53,20490,2795,9469,32754
125.7,71.09,62.54,8.55,20485,2800,9469,32754
125.9,71.09,62.55,8.55,20486,2799,9469,32754
126.1,71.09,62.55,8.54,20489,2796,9469,32754
126.3,71.09,62.56,8.53,20491,2794,9469,32754
126.5,71.09,62.55,8.54,20489,2796,9469,32754
126.6,71.09,62.56,8.53,20490,2795,9469,32754
126.9,71.09,62.55,8.55,20486,2799,9469,32754
127.1,71.10,62.56,8.54,20491,2796,9467,32754
127.3,71.23,62.69,8.55,20533,2799,9422,32754
127.5,71.23,62.68,8.56,20529,2803,9422,32754
127.7,71.23,62.70,8.54,20536,2796,9422,32754
127.9,71.24,62.71,8.53,20541,2793,9420,32754
128.1,71.24,62.71,8.53,20539,2795,9420,32754
128.3,71.39,62.87,8.52,20593,2791,9370,32754
128.5,71.39,62.87,8.52,20592,2792,9370,32754
128.7,71.43,62.90,8.53,20603,2793,9358,32754
128.9,71.43,62.89,8.54,20598,2798,9358,32754
129.1,71.43,62.88,8.55,20595,2801,9358,32754
129.3,71.58,63.05,8.53,20651,2795,9308,32754
129.6,71.59,63.03,8.55,20646,2801,9307,32754
129.8,71.64,63.06,8.58,20656,2810,9288,32754
130.0,71.64,63.10,8.55,20667,2799,9288,32754
130.2,71.81,63.25,8.56,20716,2805,9233,32754
130.3,72.09,63.49,8.59,20796,2815,9143,32754
130.6,72.10,63.51,8.59,20802,2813,9139,32754
130.8,72.16,63.56,8.60,20818,2816,9120,32754
131.0,72.16,63.56,8.60,20818,2816,9120,32754
131.2,72.22,63.64,8.58,20844,2810,9100,32754
131.4,72.46,63.87,8.58,20921,2811,9022,32754
131.6,72.49,63.88,8.61,20923,2819,9012,32754
131.8,72.60,63.94,8.66,20944,2835,8975,32754
132.0,72.67,63.96,8.71,20949,2854,8951,32754
132.2,73.82,65.08,8.74,21315,2863,8576,32754
132.4,74.73,65.97,8.76,21608,2868,8278,32754
132.6,75.28,66.49,8.79,21779,2878,8097,32754
132.9,75.62,66.83,8.79,21890,2879,7985,32754
133.1,75.92,67.13,8.79,21989,2879,7886,32754
133.3,76.27,67.45,8.82,22094,2889,7771,32754
133.5,76.42,67.57,8.85,22132,2898,7724,32754
133.7,76.95,68.08,8.87,22299,2904,7551,32754
134.0,77.54,68.62,8.92,22476,2922,7356,32754
134.2,78.25,69.28,8.98,22691,2940,7123,32754
134.4,79.03,69.99,9.04,22925,2960,6869,32754
134.7,79.56,70.48,9.08,23084,2975,6695,32754
134.9,79.74,70.64,9.09,23139,2978,6637,32754
135.1,79.85,70.74,9.10,23171,2982,6601,32754
135.4,79.95,70.84,9.12,23202,2986,6566,32754
135.6,79.99,70.83,9.16,23201,2999,6554,32754
135.8,80.40,71.15,9.25,23303,3031,6420,32754
136.1,81.23,71.97,9.27,23572,3035,6147,32754
136.3,81.86,72.59,9.27,23776,3037,5941,32754
136.5,82.50,73.20,9.29,23977,3044,5733,32754
136.8,83.46,74.16,9.30,24291,3046,5417,32754
137.0,84.32,74.99,9.33,24562,3055,5137,32754
137.3,85.85,76.48,9.37,25051,3068,4635,32754
137.5,86.87,77.46,9.41,25372,3081,4301,32754
137.8,87.75,78.28,9.46,25641,3099,4014,32754
138.1,88.03,78.56,9.47,25731,3101,3922,32754
138.4,88.86,79.35,9.51,25991,3114,3649,32754
138.6,90.00,80.45,9.55,26352,3128,3274,32754
138.9,91.04,81.47,9.57,26686,3133,2935,32754
139.1,93.94,84.14,9.80,27559,3211,1984,32754
139.4,94.42,84.51,9.91,27681,3245,1828,32754
139.7,94.68,84.78,9.90,27770,3243,1741,32754
140.0,94.77,84.84,9.93,27787,3253,1714,32754
140.2,94.78,84.88,9.91,27800,3245,1709,32754
140.5,94.79,84.89,9.90,27804,3243,1707,32754
140.8,94.79,84.92,9.87,27815,3232,1707,32754
141.0,94.79,84.91,9.87,27813,3234,1707,32754
